DateTimeNow; Pressure; TempInside; TempOutside; Humidity; Time Device;Latitude Device;Longitude Device;Altitude Device;Time GCS;Latitude GCS;Longitude GCS;Altitude GCS
02.05.2020 14:56:07;936;26.474613178801;23.8726409912109;54.2073669433594;125605;47.265;8.4322;476.3;0;0;0;0
02.05.2020 14:56:15;936;26.481428322189;23.8404602050781;54.2073669433594;125615;47.265;8.432;476.5;0;0;0;0
02.05.2020 14:56:24;935;26.481428322189;23.8404602050781;54.3218078613281;125622;47.265;8.4324;476.6;0;0;0;0
02.05.2020 14:56:32;935;26.481428322189;23.8726409912109;54.3523254394531;125632;47.265;8.4325;477.8;0;0;0;0
02.05.2020 14:56:41;935;26.474613178801;23.8511871337891;54.4057312011719;125641;47.265;8.4324;478.7;0;0;0;0
02.05.2020 14:56:49;936;26.481428322189;23.8297332763672;54.2912902832031;125649;47.265;8.4324;478.1;0;0;0;0
02.05.2020 14:56:58;935;26.4882434655771;23.8619140625;54.2912902832031;125657;47.265;8.4324;476.8;0;0;0;0
02.05.2020 14:57:06;936;26.481428322189;23.8619140625;54.3752136230469;125706;47.265;8.4324;476.8;0;0;0;0
02.05.2020 14:57:14;936;26.474613178801;23.8297332763672;54.2607727050781;125714;47.265;8.432;476.3;0;0;0;0
02.05.2020 14:57:23;936;26.474613178801;23.8619140625;54.3523254394531;125721;47.265;8.4323;476.2;0;0;0;0
02.05.2020 14:57:31;936;26.4609828920248;23.8619140625;54.2607727050781;125731;47.265;8.4324;476.2;0;0;0;0
02.05.2020 14:57:40;936;26.481428322189;23.8404602050781;54.3752136230469;125740;47.2651;8.4324;476.3;0;0;0;0
02.05.2020 14:57:48;936;26.4677980354129;23.8619140625;54.1768493652344;125748;47.2651;8.4324;476.3;0;0;0;0
02.05.2020 14:57:57;936;26.474613178801;23.8297332763672;54.2073669433594;125757;47.2651;8.4324;477.7;0;0;0;0
02.05.2020 14:58:05;936;26.474613178801;23.8297332763672;54.2302551269531;125805;47.2651;8.4323;477.6;0;0;0;0
02.05.2020 14:58:14;936;26.481428322189;23.8082794189453;54.2073669433594;125813;47.265;8.432;477.3;0;0;0;0
02.05.2020 14:58:22;936;26.481428322189;23.8190063476562;54.4057312011719;125820;47.2651;8.4323;476.8;0;0;0;0
02.05.2020 14:58:30;936;26.4882434655771;23.8190063476562;54.4057312011719;125830;47.2651;8.432;476.8;0;0;0;0
02.05.2020 14:58:39;936;26.474613178801;23.8404602050781;54.4057312011719;125837;47.2651;8.4323;475.8;0;0;0;0
02.05.2020 14:58:47;936;26.4609828920248;23.8190063476562;53.5436096191406;125847;47.2651;8.4322;475.4;0;0;0;0
02.05.2020 14:58:56;936;26.474613178801;23.8297332763672;54.0852966308594;125856;47.2651;8.4323;474.8;0;0;0;0
02.05.2020 14:59:04;936;26.481428322189;23.8297332763672;53.9174499511719;125904;47.2651;8.4322;475.2;0;0;0;0
02.05.2020 14:59:13;936;26.4950586089652;23.7653717041016;52.2389831542969;125912;47.2651;8.432;475.1;0;0;0;0
02.05.2020 14:59:21;936;26.4882434655771;23.7760986328125;53.4520568847656;125921;47.2651;8.432;474.8;0;0;0;0
02.05.2020 14:59:29;936;26.4882434655771;23.8190063476562;53.7724914550781;125929;47.2651;8.4323;475;0;0;0;0
02.05.2020 14:59:38;935;26.4882434655771;23.8190063476562;53.8258972167969;125936;47.265;8.4323;474.9;0;0;0;0
02.05.2020 14:59:46;936;26.4882434655771;23.8297332763672;54.0852966308594;125946;47.2651;8.4323;474.7;0;0;0;0
02.05.2020 14:59:55;936;26.4882434655771;23.7975524902344;52.8798522949219;125953;47.2651;8.432;474.8;0;0;0;0
02.05.2020 15:00:03;935;26.474613178801;23.7975524902344;52.8493347167969;130003;47.2651;8.4322;475.1;0;0;0;0
02.05.2020 15:00:12;936;26.4677980354129;23.8190063476562;53.4825744628906;130012;47.2651;8.4322;475.3;0;0;0;0
02.05.2020 15:00:20;935;26.4882434655771;23.8190063476562;53.6275329589844;130020;47.265;8.4322;475.4;0;0;0;0
02.05.2020 15:00:29;936;26.4882434655771;23.8190063476562;53.8564147949219;130028;47.2651;8.4322;475.3;0;0;0;0
02.05.2020 15:00:37;935;26.481428322189;23.7546447753906;53.8869323730469;130037;47.2651;8.4322;475.4;0;0;0;0
02.05.2020 15:00:45;936;26.4882434655771;23.7653717041016;53.8258972167969;130045;47.2651;8.4323;475.6;0;0;0;0
02.05.2020 15:00:54;936;26.4950586089652;23.8190063476562;54.1768493652344;130052;47.265;8.4322;475.4;0;0;0;0
02.05.2020 15:01:02;935;26.4950586089652;23.8297332763672;54.0318908691406;130102;47.265;8.4322;474.7;0;0;0;0
02.05.2020 15:01:11;936;26.481428322189;23.8190063476562;54.2302551269531;130109;47.265;8.4322;474.7;0;0;0;0
02.05.2020 15:01:19;935;26.4882434655771;23.8190063476562;54.1463317871094;130119;47.265;8.4323;474.6;0;0;0;0
02.05.2020 15:01:28;936;26.4677980354129;23.8297332763672;54.1158142089844;130128;47.2649;8.4322;478.8;0;0;0;0
02.05.2020 15:01:36;935;26.481428322189;23.8190063476562;54.1463317871094;130136;47.2649;8.4321;479.8;0;0;0;0
02.05.2020 15:01:45;935;26.4882434655771;23.8190063476562;54.0852966308594;130144;47.265;8.4321;480.6;0;0;0;0
02.05.2020 15:01:53;935;26.474613178801;23.8297332763672;54.0852966308594;130151;47.265;8.4321;480.9;0;0;0;0
02.05.2020 15:02:01;935;26.4541677486367;23.8297332763672;53.2536926269531;130201;47.265;8.4321;481.3;0;0;0;0
02.05.2020 15:02:10;936;26.4677980354129;23.8297332763672;53.1926574707031;130208;47.265;8.4321;481.4;0;0;0;0
02.05.2020 15:02:18;936;26.4405374618605;23.8297332763672;53.6580505371094;130218;47.2651;8.4322;481.6;0;0;0;0
02.05.2020 15:02:27;935;26.4677980354129;23.8082794189453;53.9174499511719;130227;47.2651;8.4321;481.8;0;0;0;0
02.05.2020 15:02:35;935;26.4677980354129;23.8190063476562;54.2607727050781;130235;47.2651;8.4322;482.2;0;0;0;0
02.05.2020 15:02:44;935;26.4677980354129;23.8190063476562;54.1463317871094;130243;47.265;8.432;484.3;0;0;0;0
02.05.2020 15:02:52;935;26.474613178801;23.7760986328125;53.4215393066406;130252;47.265;8.4321;487.8;0;0;0;0
02.05.2020 15:03:00;935;26.481428322189;23.8190063476562;53.7724914550781;130300;47.2649;8.432;490.3;0;0;0;0
02.05.2020 15:03:09;935;26.481428322189;23.7975524902344;54.0013732910156;130307;47.265;8.4321;491.7;0;0;0;0
02.05.2020 15:03:17;935;26.481428322189;23.8297332763672;54.0318908691406;130317;47.265;8.4322;492.9;0;0;0;0
02.05.2020 15:03:26;936;26.4609828920248;23.8297332763672;54.0013732910156;130326;47.2651;8.4323;492.7;0;0;0;0
02.05.2020 15:03:34;935;26.4677980354129;23.8404602050781;54.2302551269531;130334;47.2651;8.4323;492.7;0;0;0;0
02.05.2020 15:03:43;936;26.4677980354129;23.8297332763672;54.3218078613281;130343;47.265;8.432;492.4;0;0;0;0
02.05.2020 15:03:51;936;26.4677980354129;23.8190063476562;54.5201721191406;130351;47.2651;8.4323;492;0;0;0;0
02.05.2020 15:04:00;935;26.4677980354129;23.7975524902344;54.6651306152344;130359;47.2651;8.4323;491.9;0;0;0;0
02.05.2020 15:04:08;935;26.4677980354129;23.7868255615234;54.6956481933594;130406;47.2651;8.4323;492;0;0;0;0
02.05.2020 15:04:16;935;26.474613178801;23.7760986328125;54.6956481933594;130416;47.2651;8.4323;491.9;0;0;0;0
02.05.2020 15:04:25;935;26.474613178801;23.7760986328125;54.5506896972656;130423;47.2651;8.4323;491.9;0;0;0;0
02.05.2020 15:04:33;936;26.481428322189;23.7546447753906;53.8869323730469;130433;47.2651;8.43;491.5;0;0;0;0
02.05.2020 15:04:42;936;26.474613178801;23.7439178466797;53.8869323730469;130442;47.265;8.4324;489.9;0;0;0;0
02.05.2020 15:04:50;936;26.4677980354129;23.7439178466797;54.3523254394531;130450;47.2651;8.432;490.2;0;0;0;0
02.05.2020 15:04:59;936;26.481428322189;23.7546447753906;54.4667663574219;130458;47.265;8.4325;491.4;0;0;0;0
02.05.2020 15:05:07;936;26.474613178801;23.7653717041016;54.4667663574219;130507;47.265;8.4325;492.2;0;0;0;0
02.05.2020 15:05:15;935;26.4677980354129;23.7868255615234;54.5506896972656;130515;47.2651;8.4325;492;0;0;0;0
02.05.2020 15:05:24;935;26.481428322189;23.8190063476562;54.5506896972656;130522;47.2651;8.4325;492.1;0;0;0;0
02.05.2020 15:05:32;936;26.474613178801;23.8297332763672;54.5812072753906;130532;47.2651;8.4325;492.3;0;0;0;0
02.05.2020 15:05:41;935;26.481428322189;23.8511871337891;54.3752136230469;130541;47.2651;8.4326;491.5;0;0;0;0
02.05.2020 15:05:49;935;26.474613178801;23.8619140625;54.4667663574219;130549;47.2651;8.4326;491.5;0;0;0;0
02.05.2020 15:05:58;936;26.481428322189;23.8726409912109;54.5201721191406;130558;47.2651;8.4326;489.6;0;0;0;0
02.05.2020 15:06:06;935;26.481428322189;23.8726409912109;54.3752136230469;130606;47.2651;8.4325;489.5;0;0;0;0
02.05.2020 15:06:15;935;26.481428322189;23.8726409912109;54.2073669433594;130614;47.265;8.4325;489.2;0;0;0;0
02.05.2020 15:06:23;936;26.481428322189;23.8297332763672;53.9174499511719;130621;47.2651;8.432;489.1;0;0;0;0
02.05.2020 15:06:31;935;26.481428322189;23.8511871337891;54.2607727050781;130631;47.2651;8.4323;489.4;0;0;0;0
02.05.2020 15:06:40;936;26.481428322189;23.8404602050781;54.3218078613281;130638;47.2651;8.4323;489.7;0;0;0;0
02.05.2020 15:06:48;936;26.4950586089652;23.8726409912109;54.1158142089844;130648;47.2651;8.4322;489.8;0;0;0;0
02.05.2020 15:06:57;935;26.4882434655771;23.8726409912109;54.1158142089844;130657;47.2651;8.4321;490.7;0;0;0;0
02.05.2020 15:07:05;935;26.4882434655771;23.8726409912109;54.2302551269531;130705;47.2652;8.4319;491;0;0;0;0
02.05.2020 15:07:14;935;26.4882434655771;23.8404602050781;54.1768493652344;130714;47.2653;8.4316;491.3;0;0;0;0
02.05.2020 15:07:22;936;26.4882434655771;23.8619140625;54.2302551269531;130722;47.2653;8.4318;488.7;0;0;0;0
02.05.2020 15:07:30;935;26.4950586089652;23.8511871337891;54.1158142089844;130730;47.2652;8.432;488.1;0;0;0;0
02.05.2020 15:07:39;936;26.481428322189;23.8297332763672;54.0624084472656;130737;47.2652;8.432;489.2;0;0;0;0
02.05.2020 15:07:47;935;26.4882434655771;23.8190063476562;53.8258972167969;130747;47.265;8.4322;489.4;0;0;0;0
02.05.2020 15:07:56;936;26.481428322189;23.7975524902344;54.2912902832031;130756;47.2651;8.4322;488.6;0;0;0;0
02.05.2020 15:08:04;935;26.474613178801;23.7868255615234;54.4972839355469;130804;47.2651;8.4324;488.6;0;0;0;0
02.05.2020 15:08:13;935;26.4882434655771;23.7975524902344;54.7261657714844;130813;47.2651;8.4323;491.4;0;0;0;0
02.05.2020 15:08:21;936;26.474613178801;23.8082794189453;54.8100891113281;130821;47.2651;8.4324;491.1;0;0;0;0
02.05.2020 15:08:30;935;26.474613178801;23.7975524902344;54.9016418457031;130829;47.2651;8.4324;490.6;0;0;0;0
02.05.2020 15:08:38;935;26.474613178801;23.7868255615234;54.9016418457031;130836;47.2651;8.4324;490.6;0;0;0;0
02.05.2020 15:08:46;935;26.4677980354129;23.7868255615234;54.8711242675781;130846;47.2651;8.4323;490.5;0;0;0;0
02.05.2020 15:08:55;935;26.481428322189;23.7868255615234;54.8711242675781;130853;47.2651;8.4323;490.5;0;0;0;0
02.05.2020 15:09:03;935;26.474613178801;23.8082794189453;54.7566833496094;130903;47.2651;8.4323;490.5;0;0;0;0
02.05.2020 15:09:12;935;26.481428322189;23.8190063476562;54.6651306152344;130912;47.2651;8.4323;491.4;0;0;0;0
02.05.2020 15:09:20;936;26.481428322189;23.8190063476562;54.7795715332031;130920;47.2651;8.4324;491.2;0;0;0;0
02.05.2020 15:09:29;936;26.481428322189;23.8190063476562;54.9016418457031;130928;47.2651;8.4324;490.8;0;0;0;0
02.05.2020 15:09:37;935;26.4882434655771;23.8297332763672;54.9016418457031;130937;47.265;8.4324;491.7;0;0;0;0
02.05.2020 15:09:45;936;26.481428322189;23.8297332763672;54.8406066894531;130945;47.265;8.4324;492;0;0;0;0
02.05.2020 15:09:54;936;26.4882434655771;23.8297332763672;54.9016418457031;130952;47.2651;8.4323;492.3;0;0;0;0
02.05.2020 15:10:02;936;26.4882434655771;23.8619140625;54.8406066894531;131002;47.2651;8.4323;492.8;0;0;0;0
02.05.2020 15:10:11;935;26.481428322189;23.8619140625;54.7566833496094;131011;47.2651;8.432;491.6;0;0;0;0
02.05.2020 15:10:19;935;26.4882434655771;23.8297332763672;54.1768493652344;131019;47.2651;8.4323;491.6;0;0;0;0
02.05.2020 15:10:28;935;26.4882434655771;23.8297332763672;54.2912902832031;131028;47.2651;8.4323;486.3;0;0;0;0
02.05.2020 15:10:36;935;26.4882434655771;23.8297332763672;54.7566833496094;131036;47.2651;8.4323;484.6;0;0;0;0
02.05.2020 15:10:45;935;26.4950586089652;23.8297332763672;54.5201721191406;131044;47.2651;8.4323;483.6;0;0;0;0
02.05.2020 15:10:53;936;26.4950586089652;23.8404602050781;54.4972839355469;131051;47.2652;8.4323;483.5;0;0;0;0
02.05.2020 15:11:01;935;26.481428322189;23.8297332763672;54.6651306152344;131101;47.2652;8.4323;482.3;0;0;0;0
02.05.2020 15:11:10;935;26.481428322189;23.8190063476562;54.9245300292969;131108;47.2652;8.4323;480.5;0;0;0;0
02.05.2020 15:11:18;935;26.4950586089652;23.8190063476562;54.9550476074219;131118;47.2652;8.4322;478.8;0;0;0;0
02.05.2020 15:11:27;936;26.4950586089652;23.8190063476562;54.8406066894531;131127;47.2651;8.4323;472.9;0;0;0;0
02.05.2020 15:11:35;935;26.481428322189;23.8190063476562;54.9016418457031;131135;47.2651;8.4323;470.3;0;0;0;0
02.05.2020 15:11:44;936;26.4882434655771;23.8297332763672;54.4057312011719;131144;47.265;8.4323;468.9;0;0;0;0
02.05.2020 15:11:52;935;26.4882434655771;23.8297332763672;54.6956481933594;131152;47.2651;8.4323;468.1;0;0;0;0
02.05.2020 15:12:00;936;26.4882434655771;23.8297332763672;54.9550476074219;131200;47.2651;8.4323;466.9;0;0;0;0
02.05.2020 15:12:09;936;26.4882434655771;23.8297332763672;54.9855651855469;131207;47.2651;8.4323;466.7;0;0;0;0
02.05.2020 15:12:17;936;26.481428322189;23.8297332763672;55.0694885253906;131217;47.2651;8.4322;466.7;0;0;0;0
02.05.2020 15:12:26;936;26.481428322189;23.8297332763672;55.1305236816406;131224;47.2651;8.4322;466.5;0;0;0;0
02.05.2020 15:12:34;935;26.481428322189;23.8511871337891;55.1305236816406;131234;47.2652;8.4322;464.7;0;0;0;0
02.05.2020 15:12:43;936;26.481428322189;23.8511871337891;55.0389709472656;131243;47.2652;8.4322;462.6;0;0;0;0
02.05.2020 15:12:51;937;26.4882434655771;23.8511871337891;54.9016418457031;131251;47.2652;8.432;462.6;0;0;0;0
02.05.2020 15:13:00;936;26.5018737523533;23.8726409912109;54.2607727050781;131259;47.2651;8.4322;462.2;0;0;0;0
02.05.2020 15:13:08;935;26.4950586089652;23.8619140625;54.3523254394531;131306;47.2651;8.4322;461.4;0;0;0;0
02.05.2020 15:13:16;935;26.4950586089652;23.8297332763672;53.9708557128906;131316;47.2651;8.4322;460.8;0;0;0;0
02.05.2020 15:13:25;936;26.4950586089652;23.8297332763672;54.2073669433594;131323;47.265;8.4322;460.8;0;0;0;0
02.05.2020 15:13:33;936;26.4882434655771;23.8297332763672;54.8100891113281;131333;47.2651;8.4322;460.9;0;0;0;0
02.05.2020 15:13:42;936;26.4950586089652;23.8297332763672;54.7566833496094;131342;47.2651;8.4322;460.7;0;0;0;0
02.05.2020 15:13:50;936;26.4950586089652;23.8940948486328;54.8100891113281;131350;47.265;8.4322;460.8;0;0;0;0
02.05.2020 15:13:59;936;26.4950586089652;23.8940948486328;54.7566833496094;131359;47.2651;8.4323;462.1;0;0;0;0
02.05.2020 15:14:07;936;26.4950586089652;23.8833679199219;55.0160827636719;131407;47.265;8.4323;462.1;0;0;0;0
02.05.2020 15:14:15;936;26.4950586089652;23.8726409912109;55.0389709472656;131415;47.2651;8.4322;462.5;0;0;0;0
02.05.2020 15:14:24;936;26.5018737523533;23.9155487060547;54.9245300292969;131422;47.2651;8.4322;463.1;0;0;0;0
02.05.2020 15:14:32;936;26.5018737523533;23.8940948486328;54.5812072753906;131432;47.2651;8.4323;463.4;0;0;0;0
02.05.2020 15:14:41;936;26.4950586089652;23.8833679199219;54.8100891113281;131439;47.265;8.432;464.7;0;0;0;0
02.05.2020 15:14:49;936;26.4950586089652;23.8619140625;55.0160827636719;131449;47.265;8.4323;465.8;0;0;0;0
02.05.2020 15:14:58;936;26.4882434655771;23.8404602050781;54.9245300292969;131458;47.2651;8.4322;466.2;0;0;0;0
02.05.2020 15:15:06;936;26.481428322189;23.8511871337891;54.9245300292969;131506;47.2651;8.4322;466.3;0;0;0;0
02.05.2020 15:15:15;936;26.4882434655771;23.8833679199219;54.9245300292969;131514;47.2651;8.4322;466.3;0;0;0;0
02.05.2020 15:15:23;936;26.4950586089652;23.8833679199219;54.7261657714844;131523;47.2652;8.4323;466.1;0;0;0;0
02.05.2020 15:15:31;936;26.5018737523533;23.9155487060547;54.5812072753906;131531;47.2652;8.4323;466.2;0;0;0;0
02.05.2020 15:15:40;936;26.4950586089652;23.9048217773437;54.7795715332031;131538;47.2652;8.4323;465.9;0;0;0;0
02.05.2020 15:15:48;936;26.4882434655771;23.8940948486328;55.1305236816406;131548;47.2652;8.4323;465.9;0;0;0;0
02.05.2020 15:15:57;936;26.4882434655771;23.8940948486328;55.1839294433594;131557;47.27;8.4322;465.9;0;0;0;0
02.05.2020 15:16:05;936;26.4950586089652;23.9048217773437;55.1610412597656;131605;47.2652;8.4322;466.3;0;0;0;0
02.05.2020 15:16:14;936;26.4882434655771;23.8940948486328;55.2144470214844;131614;47.2652;8.4322;466.9;0;0;0;0
02.05.2020 15:16:22;936;26.4950586089652;23.8940948486328;54.9550476074219;131622;47.2651;8.4322;467.8;0;0;0;0
02.05.2020 15:16:31;936;26.4882434655771;23.8833679199219;55.1610412597656;131630;47.2651;8.4322;468.4;0;0;0;0
02.05.2020 15:16:39;936;26.4882434655771;23.8726409912109;55.3594055175781;131639;47.2652;8.4322;468.5;0;0;0;0
02.05.2020 15:16:47;936;26.4882434655771;23.9048217773437;55.2449645996094;131647;47.2651;8.4322;468.3;0;0;0;0
02.05.2020 15:16:56;936;26.4950586089652;23.8940948486328;55.1305236816406;131654;47.2651;8.4322;468.3;0;0;0;0
02.05.2020 15:17:04;936;26.4882434655771;23.8833679199219;55.2754821777344;131704;47.265;8.4322;468.5;0;0;0;0
02.05.2020 15:17:13;936;26.4882434655771;23.9048217773437;55.1839294433594;131713;47.2651;8.4323;468.7;0;0;0;0
02.05.2020 15:17:21;936;26.4950586089652;23.8940948486328;55.0389709472656;131721;47.2652;8.4323;469.1;0;0;0;0
02.05.2020 15:17:30;936;26.5018737523533;23.9048217773437;55.2144470214844;131730;47.2652;8.4324;469.6;0;0;0;0
02.05.2020 15:17:38;936;26.4950586089652;23.9262756347656;55.1839294433594;131738;47.2652;8.4324;469.2;0;0;0;0
02.05.2020 15:17:46;936;26.5018737523533;23.9584564208984;55.0694885253906;131746;47.2652;8.432;468.3;0;0;0;0
02.05.2020 15:17:55;936;26.5018737523533;23.9691833496094;54.9245300292969;131753;47.2652;8.4324;467.8;0;0;0;0
02.05.2020 15:18:03;936;26.5018737523533;23.9477294921875;54.9245300292969;131803;47.2652;8.4324;467.8;0;0;0;0
02.05.2020 15:18:12;936;26.4950586089652;23.9584564208984;54.8711242675781;131810;47.2653;8.4324;467.2;0;0;0;0
02.05.2020 15:18:20;936;26.5018737523533;23.9477294921875;55.1000061035156;131820;47.2654;8.4325;467;0;0;0;0
02.05.2020 15:18:29;936;26.4950586089652;23.9370025634766;55.2144470214844;131829;47.2654;8.432;467.5;0;0;0;0
02.05.2020 15:18:37;936;26.5018737523533;23.9262756347656;55.2144470214844;131837;47.2653;8.4324;466.8;0;0;0;0
02.05.2020 15:18:46;936;26.4950586089652;23.9370025634766;55.2449645996094;131845;47.2652;8.4324;466.2;0;0;0;0
02.05.2020 15:18:54;936;26.4950586089652;23.9477294921875;55.2144470214844;131852;47.2652;8.4323;466;0;0;0;0
02.05.2020 15:19:02;936;26.5018737523533;23.9370025634766;55.3288879394531;131902;47.2651;8.432;466;0;0;0;0
02.05.2020 15:19:11;936;26.4950586089652;23.9262756347656;55.2983703613281;131909;47.2651;8.4323;466.2;0;0;0;0
02.05.2020 15:19:19;936;26.4882434655771;23.9155487060547;55.3899230957031;131919;47.2651;8.4323;466.6;0;0;0;0
02.05.2020 15:19:28;936;26.4882434655771;23.9048217773437;55.4433288574219;131928;47.2651;8.4323;466.6;0;0;0;0
02.05.2020 15:19:36;936;26.4882434655771;23.8940948486328;55.4433288574219;131936;47.2651;8.4323;466.5;0;0;0;0
02.05.2020 15:19:45;936;26.4882434655771;23.8833679199219;55.4433288574219;131945;47.2652;8.4323;466.5;0;0;0;0
02.05.2020 15:19:53;936;26.4950586089652;23.9048217773437;55.2754821777344;131953;47.2652;8.4323;466.1;0;0;0;0
02.05.2020 15:20:01;936;26.4950586089652;23.9048217773437;55.1610412597656;132001;47.2652;8.4323;465.3;0;0;0;0
02.05.2020 15:20:10;936;26.4950586089652;23.9155487060547;55.2754821777344;132008;47.2652;8.4324;464.5;0;0;0;0
02.05.2020 15:20:18;936;26.5018737523533;23.9262756347656;55.2449645996094;132018;47.2652;8.4324;464;0;0;0;0
02.05.2020 15:20:27;936;26.4950586089652;23.9262756347656;55.2983703613281;132025;47.265;8.4324;463;0;0;0;0
02.05.2020 15:20:35;936;26.5018737523533;23.9155487060547;55.1305236816406;132035;47.265;8.4325;461.9;0;0;0;0
02.05.2020 15:20:44;936;26.4882434655771;23.9048217773437;55.2754821777344;132044;47.2652;8.433;459.9;0;0;0;0
02.05.2020 15:20:52;936;26.4950586089652;23.8940948486328;55.2449645996094;132052;47.2652;8.4325;458.3;0;0;0;0
02.05.2020 15:21:01;936;26.4882434655771;23.8940948486328;55.1839294433594;132100;47.2652;8.4324;457;0;0;0;0
02.05.2020 15:21:09;936;26.4950586089652;23.9048217773437;55.2754821777344;132107;47.2652;8.4324;455.8;0;0;0;0
02.05.2020 15:21:17;936;26.5018737523533;23.9048217773437;55.1305236816406;132117;47.2652;8.4324;455.7;0;0;0;0
02.05.2020 15:21:26;935;26.5018737523533;23.9477294921875;55.0694885253906;132124;47.2651;8.4324;454.9;0;0;0;0
02.05.2020 15:21:34;936;26.4950586089652;23.9262756347656;55.0160827636719;132134;47.265;8.4323;454.6;0;0;0;0
02.05.2020 15:21:43;935;26.4950586089652;23.9370025634766;55.0694885253906;132143;47.265;8.4322;454.9;0;0;0;0
02.05.2020 15:21:51;936;26.4950586089652;23.9477294921875;55.1000061035156;132151;47.265;8.43;455;0;0;0;0
02.05.2020 15:22:00;935;26.5018737523533;23.9370025634766;54.7261657714844;132200;47.2649;8.432;455.1;0;0;0;0
02.05.2020 15:22:08;936;26.4950586089652;23.9584564208984;55.0694885253906;132208;47.2649;8.432;455.1;0;0;0;0
02.05.2020 15:22:16;936;26.4882434655771;23.9477294921875;55.1839294433594;132216;47.265;8.432;455.2;0;0;0;0
02.05.2020 15:22:25;936;26.5018737523533;23.9477294921875;54.9550476074219;132223;47.2649;8.432;455.4;0;0;0;0
02.05.2020 15:22:33;936;26.4950586089652;23.9799102783203;55.0389709472656;132233;47.265;8.4319;454.3;0;0;0;0
02.05.2020 15:22:42;936;26.4882434655771;23.9799102783203;55.0160827636719;132240;47.2649;8.4321;452.5;0;0;0;0
02.05.2020 15:22:50;936;26.4882434655771;23.9477294921875;55.1610412597656;132250;47.2649;8.4322;451.8;0;0;0;0
02.05.2020 15:22:59;936;26.4882434655771;23.9262756347656;55.2449645996094;132259;47.2649;8.4321;451;0;0;0;0
02.05.2020 15:23:07;936;26.4950586089652;23.9262756347656;55.0694885253906;132307;47.2649;8.4321;449.6;0;0;0;0
02.05.2020 15:23:16;936;26.4882434655771;23.9370025634766;55.0694885253906;132315;47.2648;8.432;448.7;0;0;0;0
02.05.2020 15:23:24;936;26.4882434655771;23.9477294921875;55.1839294433594;132324;47.2648;8.4319;446.8;0;0;0;0
02.05.2020 15:23:32;936;26.4882434655771;23.9370025634766;55.0694885253906;132332;47.2649;8.432;444.7;0;0;0;0
02.05.2020 15:23:41;936;26.4882434655771;23.9370025634766;55.2449645996094;132339;47.265;8.432;444.4;0;0;0;0
02.05.2020 15:23:49;936;26.4882434655771;23.9262756347656;55.3594055175781;132349;47.265;8.432;444.3;0;0;0;0
02.05.2020 15:23:58;936;26.481428322189;23.9262756347656;55.4204406738281;132358;47.2651;8.4321;444.8;0;0;0;0
02.05.2020 15:24:06;936;26.4882434655771;23.9155487060547;55.4433288574219;132406;47.2651;8.4321;445.1;0;0;0;0
02.05.2020 15:24:15;935;26.4882434655771;23.9155487060547;55.4738464355469;132414;47.265;8.4321;445.2;0;0;0;0
02.05.2020 15:24:23;936;26.4882434655771;23.9370025634766;55.3288879394531;132423;47.2651;8.4321;445.7;0;0;0;0
02.05.2020 15:24:31;936;26.4950586089652;23.9477294921875;55.2144470214844;132431;47.2651;8.4321;445.9;0;0;0;0
02.05.2020 15:24:40;936;26.4950586089652;23.9370025634766;55.3594055175781;132438;47.2651;8.4322;446;0;0;0;0
02.05.2020 15:24:48;936;26.5018737523533;23.9799102783203;55.1305236816406;132448;47.2651;8.4323;445.9;0;0;0;0
02.05.2020 15:24:58;936;26.4950586089652;23.9477294921875;55.2754821777344;132458;47.2651;8.4323;445.9;0;0;0;0
02.05.2020 15:25:07;935;26.4882434655771;23.9799102783203;55.1000061035156;132506;47.2651;8.4323;445.9;0;0;0;0
02.05.2020 15:25:15;936;26.4950586089652;23.9477294921875;55.1839294433594;132515;47.2651;8.432;446.8;0;0;0;0
02.05.2020 15:25:24;936;26.4882434655771;23.9477294921875;55.2983703613281;132523;47.2651;8.432;447.6;0;0;0;0
02.05.2020 15:25:32;936;26.4950586089652;23.9477294921875;55.3899230957031;132530;47.2651;8.4323;447.9;0;0;0;0
02.05.2020 15:25:40;936;26.4882434655771;23.9370025634766;55.4204406738281;132540;47.265;8.4323;448.6;0;0;0;0
02.05.2020 15:25:49;936;26.4950586089652;23.9262756347656;55.3594055175781;132547;47.2651;8.4323;448.6;0;0;0;0
02.05.2020 15:25:57;936;26.5018737523533;23.9584564208984;55.4204406738281;132557;47.2651;8.432;448.7;0;0;0;0
02.05.2020 15:26:06;936;26.4950586089652;23.9477294921875;55.3899230957031;132606;47.2651;8.4323;448.9;0;0;0;0
02.05.2020 15:26:14;936;26.4950586089652;23.9370025634766;55.4204406738281;132614;47.2651;8.4323;449.1;0;0;0;0
02.05.2020 15:26:23;936;26.4882434655771;23.9370025634766;55.4738464355469;132622;47.2651;8.4323;449.6;0;0;0;0
02.05.2020 15:26:31;936;26.4882434655771;23.9370025634766;55.4738464355469;132631;47.2651;8.4323;450.6;0;0;0;0
02.05.2020 15:26:39;936;26.4882434655771;23.9477294921875;55.4738464355469;132639;47.265;8.432;450.9;0;0;0;0
02.05.2020 15:26:48;936;26.4882434655771;23.9477294921875;55.5348815917969;132646;47.2651;8.4323;451.2;0;0;0;0
02.05.2020 15:26:56;936;26.4882434655771;23.9477294921875;55.5348815917969;132656;47.2651;8.432;451.2;0;0;0;0
